wlan.fc.subtype,wlan.fc.ds,radiotap.datarate,wlan.fc.protected,frame.len,wlan.duration,radiotap.channel.type.ofdm,radiotap.channel.type.cck,radiotap.mactime,wlan_mgt.fixed.beacon,class
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1698275862068974,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1698275862068974,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1698275862068974,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1698275862068974,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1698275862068974,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1698275862068974,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1698275862068974,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1696839080459784,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1696839080459784,0.0,0
1.0,0.0,2.3043598488339945,0.0,2.2121331540637033,-0.012736088663126302,1.0,-1.0,-1.1696839080459784,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1696839080459784,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1696839080459784,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1696839080459784,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1695402298850563,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1695402298850563,0.0,0
1.0,-2.0,0.0,-1.0,1.2424080856785202,-0.15286538905564534,0.0,0.0,-1.1695402298850563,1.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1695402298850563,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1695402298850563,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1695402298850563,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1695402298850563,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1695402298850563,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1695402298850563,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1695402298850563,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1695402298850563,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1693965517241374,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1693965517241374,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1693965517241374,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1693965517241374,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1693965517241374,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1693965517241374,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1693965517241374,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1691091954022996,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1691091954022996,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1691091954022996,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1691091954022996,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1691091954022996,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1691091954022996,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1691091954022996,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1691091954022996,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.363275997960038,-0.012736088663126302,1.0,-1.0,-1.1691091954022996,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.168965517241379,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.168965517241379,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.168965517241379,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.168965517241379,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.168965517241379,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.168965517241379,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.168965517241379,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.168965517241379,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.168965517241379,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1688218390804588,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1688218390804588,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1688218390804588,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1688218390804588,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1688218390804588,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1688218390804588,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1686781609195398,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1686781609195398,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1686781609195398,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1686781609195398,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1686781609195398,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1686781609195398,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1686781609195398,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1686781609195398,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1686781609195398,0.0,0
1.0,-1.0,2.3043598488339945,0.0,14.136190829431131,-0.012736088663126302,1.0,-1.0,-1.1686781609195398,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1686781609195398,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1685344827586208,0.0,0
1.0,-2.0,0.0,-1.0,1.4090824794844454,-0.15286538905564534,0.0,0.0,-1.1685344827586208,1.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1685344827586208,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1685344827586208,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1685344827586208,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1685344827586208,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1685344827586208,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1685344827586208,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1683908045977023,0.0,0
1.0,-1.0,2.3043598488339945,0.0,1.0605962260651864,-0.012736088663126302,1.0,-1.0,-1.1683908045977023,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1683908045977023,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1683908045977023,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1683908045977023,0.0,0
1.0,-1.0,2.3043598488339945,0.0,1.3030274931614818,-0.012736088663126302,1.0,-1.0,-1.1683908045977023,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1683908045977023,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1683908045977023,0.0,0
1.0,-1.0,2.3043598488339945,0.0,1.3030274931614818,-0.012736088663126302,1.0,-1.0,-1.1683908045977023,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,-1.0,2.3043598488339945,0.0,1.1818118596133342,-0.012736088663126302,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.363275997960038,-0.012736088663126302,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.363275997960038,-0.012736088663126302,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.363275997960038,-0.012736088663126302,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1682471264367815,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1681034482758612,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1679597701149422,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1679597701149422,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1679597701149422,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1679597701149422,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1679597701149422,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1679597701149422,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1679597701149422,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1678160919540232,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1678160919540232,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1678160919540232,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1678160919540232,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1678160919540232,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1678160919540232,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1676724137931045,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1676724137931045,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1676724137931045,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1676724137931045,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1676724137931045,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1676724137931045,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1676724137931045,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1676724137931045,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1675287356321842,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.6969725068385182,-0.012736088663126302,1.0,-1.0,-1.1675287356321842,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1675287356321842,0.0,0
0.6250121875914069,-2.0,0.0,-1.0,1.1515137465807408,0.8471346109443547,0.0,0.0,-1.1675287356321842,1.0,0
0.6250121875914069,-2.0,0.0,-1.0,1.1515137465807408,0.8471346109443547,0.0,0.0,-1.1675287356321842,1.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1675287356321842,0.0,0
1.0,-1.0,2.3043598488339945,0.0,1.0605962260651864,-0.012736088663126302,1.0,-1.0,-1.1675287356321842,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1673850574712634,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1673850574712634,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1673850574712634,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.363275997960038,-0.012736088663126302,1.0,-1.0,-1.1672413793103429,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1672413793103429,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1672413793103429,0.0,0
1.0,0.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1672413793103429,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1670977011494257,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1670977011494257,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1670977011494257,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1670977011494257,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.363275997960038,-0.012736088663126302,1.0,-1.0,-1.1670977011494257,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1670977011494257,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1670977011494257,0.0,0
1.0,-2.0,0.0,-1.0,2.95440215123557,-0.15286538905564534,0.0,0.0,-1.1670977011494257,1.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1669540229885071,0.0,0
1.0,-1.0,2.3043598488339945,0.0,1.0605962260651864,-0.012736088663126302,1.0,-1.0,-1.1669540229885071,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1669540229885071,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1669540229885071,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.363275997960038,-0.012736088663126302,1.0,-1.0,-1.1668103448275864,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1668103448275864,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1668103448275864,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1668103448275864,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1668103448275864,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1668103448275864,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1668103448275864,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1668103448275864,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1668103448275864,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.166666666666666,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.166522988505745,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.166522988505745,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.166522988505745,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.166522988505745,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.166522988505745,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.166522988505745,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.166379310344828,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.166379310344828,0.0,0
1.0,-2.0,0.0,-1.0,1.4090824794844454,-0.15286538905564534,0.0,0.0,-1.166379310344828,1.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.166379310344828,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.166379310344828,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.166379310344828,0.0,0
1.0,0.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1662356321839091,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1662356321839091,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1662356321839091,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1662356321839091,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1660919540229888,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1660919540229888,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1660919540229888,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1660919540229888,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1660919540229888,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1660919540229888,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1659482758620685,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1659482758620685,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1659482758620685,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1659482758620685,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1659482758620685,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1659482758620685,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.363275997960038,-0.012736088663126302,1.0,-1.0,-1.1659482758620685,0.0,0
1.0,0.0,2.3043598488339945,0.0,21.22692289860448,-0.012736088663126302,1.0,-1.0,-1.1659482758620685,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.363275997960038,-0.012736088663126302,1.0,-1.0,-1.1659482758620685,0.0,0
1.0,-1.0,2.3043598488339945,0.0,0.8787843664518522,-0.012736088663126302,1.0,-1.0,-1.1658045977011475,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1658045977011475,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1658045977011475,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1658045977011475,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1658045977011475,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.6250121875914068,-2.0,0.4782698866254954,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,-1.0,2.3043598488339945,0.0,3.0455051230933283,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.6250121875914068,-2.0,1.0,-1.0,-0.393921832259261,-0.15286538905564534,1.0,-1.0,-1.1656609195402303,0.0,0
1.0,0.0,2.3043598488339945,0.0,22.514882470211877,-0.012736088663126302,1.0,-1.0,-1.1656609195402303,0.0,0
1.6250121875914068,-2.0,0.043478661627799786,-1.0,-0.393921832259261,-0.15286538905564534,0.0,0.0,-1.1655172413793116,0.0,0
