class,radiotap.datarate,wlan.fc.protected,wlan.wep.key,wlan_mgt.fixed.auth_seq,wlan_mgt.fixed.timestamp
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.053270000000000005
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,1.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.048318
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.048310000000000006
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,2.3043598488339945,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0001511
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,1.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,1.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,1.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,2.3043598488339945,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,1.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.048319
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.048311
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.00015208
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,2.3043598488339945,0.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,1.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.053271000000000006
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,1.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,1.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,1.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.04832
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.048312
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.048312
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.00015315
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.04832
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.048312
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.04832
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.00015352
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
0,0.0,-1.0,0.0,0.0,0.0
